User Id,Username,Comment Id,Comment Text,Profile URL,Avatar URL,Date
1430281118,karlitaru89,17911585157821848,Los Jóvenes en PASTAZA estamos contigo Daniel,https://www.instagram.com/karlitaru89,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/283227936_1066660357575019_2000597028876905977_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=024136OGow4AX-xsSyd&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDFtDggNYZz1Uwplw_84zSLkTxGwtSTeyAaDs8N4PyhUA&oe=659C631C&_nc_sid=0985b0,"08/10/2023, 13:35:58"
1373843990,esmeraldavillamar,17897819579887307,👏👏👏,https://www.instagram.com/esmeraldavillamar,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/117394273_167253171574260_3016516241048018082_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=-qkLlwTiSWoAX_lHCC9&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAbvx-_ZAv9R52AjUqM-f7jG9vort_O-Yby8FbhQVfROA&oe=659AED0C&_nc_sid=0985b0,"08/10/2023, 15:38:24"
1380802630,made_lu92,17842901172084334,❤️,https://www.instagram.com/made_lu92,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/359687815_219957277668356_377786449617066337_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=UId_2NC4c_wAX8U6vjD&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfAbO0KyR-GUA7rnMr7LeW7sz1UewdP9kFZBIUgYdBIkpw&oe=659C60D8&_nc_sid=0985b0,"08/10/2023, 17:27:50"
1630672246,santiago.cobos.cordero.81,18199741339279948,Noboa Presidente,https://www.instagram.com/santiago.cobos.cordero.81,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/361787461_1197794780887297_6659223137958443691_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tMSAn5GUKEsAX_rdVLO&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDJHaNl56z3bbtyxXZ-96MkhS9o72bDGcadoPpUmLB89Q&oe=659ABE67&_nc_sid=0985b0,"08/10/2023, 20:49:32"
14400925500,ely.041018,18084536830378373,P,https://www.instagram.com/ely.041018,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/147058649_419536756040958_4326648992435949897_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=fRkc6CkHJnIAX8WbbKq&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBunrQZpJ9XFikXMDbg2105AEeDPRK2fQ5xEPwbAgQ0Pg&oe=659B2156&_nc_sid=0985b0,"08/10/2023, 22:56:36"
458445544,petiza14,17975524130379458,💜💜💜 Daniel Noboa nuestro presidente 💜💜💜,https://www.instagram.com/petiza14,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/11809973_939122502797372_693469032_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=OGGLCD5YLwgAX_HShJd&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBVLlVOHLST0-5uocleTLC5tbMtCUSV26QHzjpzs7fQBA&oe=659B40F6&_nc_sid=0985b0,"09/10/2023, 00:02:20"
30067391726,anafranco.6,17985700640421903,Noboa presidente 💜,https://www.instagram.com/anafranco.6,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/84441304_576621199728437_8203242554443956224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=QUrNdvnAAH8AX-b7Rnr&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCCEdkezdgSohv6ELOAJgBENqe_pwULvhq9lzMDyld5hQ&oe=659C5A79&_nc_sid=0985b0,"09/10/2023, 00:12:04"
50721310079,martin_14848,18127047478309329,😍😍😍😍,https://www.instagram.com/martin_14848,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/412441674_833176761893539_4943177636228526120_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Y4VNI7ZO6xAAX_V4or1&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfB40doRClr4Ipquma6xdN2tG3UlBJTu53mFCIbfzevUKQ&oe=659BC5C5&_nc_sid=0985b0,"09/10/2023, 01:52:18"
1662588927,karina.espinozafranco,18197965423277559,Yo también me tomé una foto con ud presi en la Universidad estatal de Guayaquil ☺️☺️,https://www.instagram.com/karina.espinozafranco,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/43658903_269551180359567_5825314922963140608_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=-Y0e2jGvoWYAX-XxC49&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCdP0hCfWuq4LqqLqF4BJiQuZ7CPzU2vRMktcDW8-CJgw&oe=659B613B&_nc_sid=0985b0,"09/10/2023, 02:24:16"
212282790,dayana_g_n,17975544752562118,@lupaolo  yo estuviera prendida de su brazo 🤭 jajaja,https://www.instagram.com/dayana_g_n,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/157661086_118397730238911_7965701735693646725_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=eW6_md2VKP4AX-Kqn0I&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCJh0bpqLTEEZIcrPJOvgnjmzAthqmrbxbPJNE8izJdow&oe=659C79E0&_nc_sid=0985b0,"09/10/2023, 02:57:41"
197379845,lupaolo,18025519123725641,@dayana_g_n ya lo estuve,https://www.instagram.com/lupaolo,https://instagram.fsdu2-2.fna.fbcdn.net/v/t51.2885-19/368558992_233976772471764_4639495026708475393_n.jpg?stp=dst-jpg_s150x150&efg=e30&_nc_ht=instagram.fsdu2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=r2vMvqF4tToAX9H9vmm&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfA82A2fxhCksAfcSXbFw7PL3CvIGQupySxCKdT8zhsQlQ&oe=659C1368&_nc_sid=0985b0,"09/10/2023, 02:58:12"
32641849538,ruthesperanzara,17985885671232947,Todo noboa presidente,https://www.instagram.com/ruthesperanzara,https://instagram.fhyd14-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fhyd14-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=48MpvRyqfY0AX9IdQ99&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfB7gBiZgnc-_mtsTcHzEWoh2xO1K1nxm62oi9t7Ts9NPg&oe=659AB1CF&_nc_sid=65462d,"09/10/2023, 11:57:06"
53381159446,yuxi.joexi,17982014894306039,"@elianadebi777 de ella, mío y de muchísima gente mas, noboa presidente 😍",https://www.instagram.com/yuxi.joexi,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/412121962_3351814745110277_8921987641301642356_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=btUnK6M_ZloAX9CbpPe&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBZrMpLXlqazNaQRvHW0GECqznv8q7GRTpQkSg83hnHVA&oe=659B668B&_nc_sid=0985b0,"09/10/2023, 13:00:07"
39719168936,danielnoboaok,17898555581808808,@garc_eunice hola Eunice 🫂💜,https://www.instagram.com/danielnoboaok,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/393196185_1501839233934997_3885950418560487929_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XDj6d0SErfsAX9PkLeo&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfD9ceLe8YFq67RWhgaQ2TuCzyCjNZ9tG4y82H7ap9MQMw&oe=659B14A6&_nc_sid=0985b0,"09/10/2023, 13:05:56"
39719168936,danielnoboaok,17961553127645339,@vanecarvajalvc 💪🫂💜,https://www.instagram.com/danielnoboaok,https://instagram.fsdu2-1.fna.fbcdn.net/v/t51.2885-19/393196185_1501839233934997_3885950418560487929_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsdu2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XDj6d0SErfsAX9PkLeo&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfD9ceLe8YFq67RWhgaQ2TuCzyCjNZ9tG4y82H7ap9MQMw&oe=659B14A6&_nc_sid=0985b0,"09/10/2023, 13:06:23"
